+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|                  eth_rxc |                  eth_rxc |                                                                       u_icmp/u_icmp_rx/icmp_seq_reg[13]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_arp/u_arp_rx/src_mac_t_reg[10]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_icmp/u_icmp_rx/eth_type_reg[9]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_arp/u_arp_rx/src_mac_t_reg[22]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_icmp/u_icmp_rx/icmp_seq_reg[0]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_udp/u_crc32_d8/crc_data_reg[19]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_arp/u_arp_rx/eth_type_reg[12]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_icmp/u_icmp_rx/eth_type_reg[12]/D|
|                  eth_rxc |                  eth_rxc |                                                                    u_icmp/u_icmp_rx/total_length_reg[8]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_udp/u_udp_tx/ip_head_reg[1][21]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_udp/u_udp_rx/udp_byte_num_reg[0]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_icmp/u_icmp_rx/eth_type_reg[13]/D|
|                  eth_rxc |                  eth_rxc |                                                                     u_icmp/u_icmp_tx/ip_head_reg[1][21]/D|
|                  eth_rxc |                  eth_rxc |                                                                           u_arp/u_arp_rx/op_data_reg[5]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_udp/u_udp_tx/ip_head_reg[1][23]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_udp/u_udp_rx/rec_data_reg[5]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_arp/u_arp_rx/eth_type_reg[13]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_arp/u_arp_rx/src_mac_t_reg[11]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_icmp/u_icmp_rx/des_mac_reg[5]/D|
|                  eth_rxc |                  eth_rxc |                                                                     u_icmp/u_icmp_tx/ip_head_reg[1][23]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_udp/u_udp_rx/udp_byte_num_reg[1]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_arp/u_arp_tx/cur_state_reg[4]/D|
|                  eth_rxc |                  eth_rxc |                                                                    u_icmp/u_icmp_rx/total_length_reg[9]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_icmp/u_icmp_rx/icmp_id_reg[9]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_arp/u_arp_rx/des_ip_t_reg[11]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_icmp/u_icmp_rx/icmp_id_reg[8]/D|
|                  eth_rxc |                  eth_rxc |                                                                            u_udp/u_udp_rx/des_ip_reg[1]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_arp/u_crc32_d8/crc_data_reg[1]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_arp/u_arp_rx/src_mac_t_reg[24]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_arp/u_arp_rx/src_mac_t_reg[42]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_arp/u_arp_rx/des_ip_t_reg[28]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_arp/u_arp_rx/src_mac_t_reg[25]/D|
|                  eth_rxc |                  eth_rxc |                                                                    u_icmp/u_icmp_rx/total_length_reg[4]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_icmp/u_crc32_d8/crc_data_reg[31]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_arp/u_arp_rx/src_mac_t_reg[18]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d1_reg[5]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_icmp/u_icmp_rx/des_mac_reg[15]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_udp/u_udp_rx/rec_data_reg[4]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_arp/u_arp_rx/des_ip_t_reg[12]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_udp/u_crc32_d8/crc_data_reg[31]/D|
|                  eth_rxc |                  eth_rxc |                                                                    u_icmp/u_icmp_rx/total_length_reg[5]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_icmp/u_icmp_rx/rec_data_reg[4]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d1_reg[3]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_udp/u_udp_rx/rec_data_reg[1]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_udp/u_udp_rx/des_mac_reg[15]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_arp/u_arp_rx/src_mac_t_reg[12]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_udp/u_crc32_d8/crc_data_reg[0]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_arp/u_crc32_d8/crc_data_reg[30]/D|
